46.4853;0.9263
46.4725;0.748
46.4789;0.8372
46.4853;1.2829
46.4821;1.1937
46.4501;1.1937
46.5013;0.8372
46.4949;0.9263
46.4565;1.1937
46.4405;1.1046
46.4821;1.1046
46.4501;0.8372
46.4725;0.8372
46.4405;1.2829
46.4693;1.2829
46.4276;1.372
46.4693;1.2829
46.4372;1.1046
46.4437;1.1046
46.4629;1.1046
46.4244;1.0155
46.4437;1.1046
46.4725;1.2829
46.4885;1.1937
46.4853;0.748
46.4885;0.9263
46.4693;1.0155
46.4661;1.2829
46.5013;0.9263
46.5078;0.748
46.511;1.1937
46.5142;1.1937
46.511;1.1937
46.5174;1.2829
46.5206;0.9263
46.511;1.0155
46.4757;1.0155
46.5078;1.2829
46.5302;1.2829
46.5142;1.1046
46.4821;1.0155
46.4821;1.0155
46.4853;1.0155
46.4885;1.1046
46.4853;1.1046
46.4853;1.1046
46.5078;0.748
46.5142;0.8372
46.511;1.1937
46.5046;1.0155
46.4565;1.372
46.4853;1.1046
46.5046;0.9263
46.5013;0.8372
46.5206;1.0155
46.543;1.4612
46.5526;1.2829
46.5462;0.8372
46.5526;0.9263
46.5462;1.2829
46.5494;1.4612
46.5494;1.0155
46.5302;1.0155
46.5398;1.0155
46.5366;1.2829
46.5686;1.4612
46.5751;1.0155
46.5815;1.0155
46.5686;0.9263
46.5815;1.2829
46.5654;1.2829
46.5302;1.2829
46.559;0.8372
46.511;1.2829
46.5302;1.1046
46.527;1.2829
46.5398;1.372
46.5398;1.2829
46.5462;0.9263
46.5334;1.0155
46.5238;1.1046
46.5238;1.2829
46.5526;1.2829
46.5526;0.8372
46.5558;1.1046
46.5494;1.372
46.5366;1.1046
46.543;1.0155
46.6007;1.1046
46.5334;1.2829
46.559;1.2829
46.5686;1.2829
46.5975;0.9263
46.5654;0.748
46.5879;1.2829
46.543;1.0155
46.5719;1.2829
46.5654;1.0155
46.5302;1.1046
46.559;0.8372
46.527;1.1046
46.5334;1.4612
46.5751;1.0155
46.5558;0.8372
46.5622;0.8372
46.5398;1.1937
46.559;1.1046
46.5654;1.0155
46.5462;0.8372
46.5238;0.8372
46.5206;0.9263
46.5174;1.1046
46.5238;1.0155
46.5494;0.748
46.5013;1.0155
46.5174;0.9263
46.5142;1.2829
46.5366;1.2829
46.511;1.2829
46.5398;1.0155
46.5558;0.9263
46.527;1.2829
46.559;1.2829
46.5238;1.2829
46.5046;1.0155
46.5078;0.748
46.5334;1.0155
46.511;0.9263
46.527;1.2829
46.5238;1.1937
46.543;1.0155
46.5174;0.9263
46.511;0.9263
46.5366;1.2829
46.5398;1.2829
46.511;1.1046
46.5366;1.0155
46.5286;0.9709
46.5206;0.9263
46.4821;0.9263
46.559;1.4612
46.5847;1.1046
46.5334;0.9263
46.5206;0.9263
46.543;0.9263
46.5558;1.2829
46.543;1.1046
46.5975;1.1046
46.559;0.9263
46.559;0.8372
46.5558;1.0155
46.5975;0.9263
46.5462;1.2829
46.543;1.372
46.5879;1.2829
46.6039;1.0155
46.5783;0.8372
46.5719;1.1046
46.5847;1.2829
46.5975;1.2829
46.5751;1.2829
46.559;1.2829
46.5975;0.8372
46.5654;0.9263
46.5783;1.1937
46.5815;1.1046
46.5815;1.1046
46.543;0.8372
46.5686;1.1046
46.5686;1.372
46.5366;1.372
46.5879;1.0155
46.5815;0.9263
46.5879;1.1046
46.6231;1.2829
46.6295;1.1046
46.636;1.1937
46.6295;0.9263
46.668;0.9263
46.6648;1.2829
46.6712;1.2829
46.636;1.1046
46.6424;0.9263
46.6616;1.1046
46.6552;1.2829
46.6328;1.1046
46.5975;1.1046
46.6328;0.9263
46.6135;1.2829
46.5975;1.2829
46.6328;0.9263
46.6199;1.0155
46.5975;0.9263
46.6488;1.2829
46.6071;1.1046
46.5911;1.0155
46.636;1.0155
46.6328;1.1046
46.5943;1.4612
46.6071;1.1046
46.6295;0.9263
46.6584;1.0155
46.6808;1.4612
46.668;1.2829
46.6904;0.9263
46.7609;1.1046
46.7674;1.1046
46.7513;1.0155
46.7866;0.8372
46.7674;1.2829
46.777;1.2829
46.8186;1.2829
46.8218;1.1046
46.7513;0.9263
46.8154;1.2829
46.777;1.372
46.7834;1.2829
46.793;1.0155
46.7834;0.9263
46.7642;1.372
46.7834;1.372
46.7674;0.9263
46.7834;0.9263
46.7385;1.2829
46.7738;1.1937
46.7609;1.0155
46.7609;0.9263
46.7449;1.0155
46.7449;1.0155
46.7674;0.9263
46.7577;1.0155
46.7481;1.0155
46.7449;1.2829
46.7898;1.1046
46.8315;0.9263
46.793;1.0155
46.8122;1.2829
46.8571;1.0155
46.8731;1.0155
46.8763;1.6395
46.8731;1.1046
46.9084;1.0155
46.902;1.1937
46.8892;1.2829
46.8667;1.0155
46.8859;0.9263
46.8603;1.372
46.8699;1.2829
46.918;1.0155
46.8731;0.9263
46.9052;1.2829
46.8988;1.2829
46.8539;0.8372
46.8956;0.9263
46.902;1.1046
46.8699;1.4612
46.8379;1.2829
46.8571;1.0155
46.8683;1.0155
46.8795;1.0155
46.8635;1.1046
46.8635;1.2829
46.8731;1.0155
46.8475;0.8372
46.9052;1.1046
46.8956;0.9263
46.9629;1.1937
46.9533;1.1046
46.9372;0.8372
46.9917;1.1046
47.059;1.2829
47.0398;1.2829
47.0077;0.8372
47.0526;1.4612
47.043;1.372
47.0814;0.8372
47.0302;1.1046
47.0622;1.2829
47.0654;0.8372
47.0109;0.9263
47.0654;1.2829
47.0526;1.0155
47.0558;1.0155
47.0238;1.1046
47.0526;1.372
47.043;0.8372
47.0238;1.0155
47.0238;1.372
47.0077;1.1046
47.0398;1.0155
46.9981;1.372
46.9629;1.0155
47.0206;1.2829
47.0013;1.0155
47.0398;1.0155
47.0045;1.1046
47.0366;0.9263
47.0526;1.372
47.0238;0.9263
47.0558;0.8372
47.0558;1.1046
47.0686;1.2829
47.0686;0.8372
47.0462;1.1046
47.0718;1.2829
47.0398;0.9263
47.075;1.2829
47.0622;1.2829
47.0622;0.9263
47.0558;1.1046
47.0302;1.2829
47.0334;0.9263
47.0462;1.1046
47.0879;1.4612
47.0879;1.2829
47.059;1.1046
47.059;1.0155
47.0398;1.2829
47.0814;1.2829
47.0782;0.9263
47.0366;1.2829
47.0238;1.2829
47.0462;0.748
47.0462;0.9263
47.0173;1.2829
47.0077;1.0155
46.9981;1.1046
46.9917;1.372
47.0077;1.372
46.95;1.1046
47.0045;1.0155
46.9597;1.2829
46.9917;0.9263
47.0109;1.0155
46.9533;1.2829
46.9757;1.5503
46.9981;0.9263
46.9725;1.1046
46.9629;1.372
46.9821;1.2829
47.027;0.8372
46.9981;1.1046
47.0238;1.2829
46.9789;1.0155
47.0077;0.9263
47.027;1.2829
47.0013;1.0155
47.0045;1.0155
47.0173;1.2829
47.0173;1.0155
47.0045;0.9263
46.9917;1.0155
47.0077;1.372
46.9565;1.372
47.0045;1.0155
46.9917;0.9263
46.9885;1.5503
46.95;1.372
46.9597;0.9263
46.9436;1.2829
46.9244;1.4612
46.9308;1.1046
46.9308;0.8372
46.9308;1.2829
46.9276;1.372
46.9212;1.0155
46.9468;1.372
46.9308;1.2829
46.9372;0.8372
46.9436;0.9263
46.9084;1.2829
46.9308;1.1046
46.9148;0.8372
46.9212;0.9263
46.902;1.1937
46.9436;1.372
46.95;0.9263
46.9084;1.0155
46.8892;1.2829
46.9468;1.2829
46.9308;0.9263
46.9308;1.0155
46.9148;1.372
46.9404;1.2829
46.9148;1.2829
46.9148;0.8372
46.9372;1.5503
46.9276;1.2829
46.9276;1.0155
46.9533;1.1046
46.95;1.372
46.934;1.2829
46.9148;1.1046
46.9404;1.2829
46.9404;1.4612
46.9276;1.0155
46.9372;1.1937
46.9244;1.372
46.9436;1.1046
46.9533;0.8372
46.9212;1.1046
46.934;1.1046
46.9084;0.9263
46.95;1.0155
46.9052;1.1937
46.95;1.2829
46.8988;0.9263
46.9533;0.9263
46.9436;1.2829
46.8988;1.372
46.8988;1.1046
46.934;1.2829
46.9404;1.6395
46.9052;1.2829
46.9116;0.9263
46.95;1.2829
46.9693;1.372
46.9757;1.0155
46.9885;1.0155
47.0109;1.4612
46.9917;1.372
46.9725;0.9263
47.043;1.1046
47.0238;1.2829
47.0366;1.0155
47.0462;1.0155
47.0398;1.1046
46.9853;1.2829
47.0494;1.0155
47.0334;1.1046
47.0141;1.5503
46.9885;0.9263
46.9821;1.2829
46.9981;1.1046
46.9917;1.0155
47.0173;1.0155
47.0334;1.2829
46.9853;1.2829
47.0141;0.8372
46.9933;1.1046
46.9725;1.372
47.0109;1.4612
46.9981;1.5503
46.9885;0.9263
46.9853;1.372
47.0173;1.2829
47.0334;0.9263
47.0302;1.1046
47.075;1.372
47.059;1.0155
47.059;1.0155
47.059;1.372
47.075;1.1937
47.0494;0.9263
47.075;1.4612
47.0975;1.2829
47.0814;0.9263
47.0654;1.2829
47.0334;1.4612
47.0558;0.9263
47.0814;1.372
47.1007;1.372
47.0622;1.0155
47.0462;1.1046
47.0718;1.1046
47.0654;1.4612
47.0077;1.1046
47.0686;0.8372
47.059;1.1046
47.075;1.2829
47.0558;0.9263
47.0206;1.1046
47.0494;1.2829
47.075;0.9263
47.0045;1.372
47.059;1.2829
47.0206;1.0155
47.059;1.0155
47.0462;1.372
47.043;1.1046
47.0334;0.8372
47.075;1.2829
47.0654;1.2829
47.0558;1.1046
47.0494;1.372
47.0814;1.2829
47.0718;1.0155
47.0558;0.9263
47.0622;1.2829
47.0494;0.9263
47.0526;1.0155
47.0558;1.2829
47.0558;1.1046
47.0302;0.9263
47.0558;1.372
47.0943;1.4612
47.0879;0.8372
47.075;1.1937
47.0173;1.372
47.0622;1.0155
47.0141;1.0155
47.0782;1.2829
47.059;1.0155
47.0302;0.9263
47.0173;1.2829
47.043;1.0155
47.075;1.0155
47.0526;1.2829
47.059;1.1046
47.0686;1.0155
47.0879;1.4612
47.0879;1.372
47.0622;1.0155
47.0686;1.2829
47.1039;1.2829
47.1007;1.2829
47.0526;0.8372
47.0879;1.372
47.0943;1.2829
47.0558;0.9263
47.0847;1.372
47.1007;1.2829
47.1295;0.9263
47.0943;1.0155
47.0911;1.4612
47.0654;1.0155
47.0847;1.2829
47.0622;1.5503
47.0943;0.9263
47.0879;1.1046
47.0975;1.372
47.0911;1.2829
47.0686;0.9263
47.043;1.1937
47.0334;1.1046
47.075;0.9263
47.059;1.6395
47.075;1.372
47.1231;1.2829
47.1263;1.0155
47.1103;1.372
47.1327;1.2829
47.1231;1.0155
47.1936;1.2829
47.2161;1.2829
47.2032;1.0155
47.1968;1.2829
47.1872;1.2829
47.1872;0.9263
47.2064;1.2829
47.2161;1.5503
47.2161;1.0155
47.2353;1.2829
47.2064;1.4612
47.2;1.4612
47.1455;1.2829
47.1648;1.2829
47.184;0.8372
47.184;0.9263
47.1744;1.2829
47.1776;1.2829
47.1808;1.2829
47.1584;0.9263
47.1808;1.1046
47.2064;1.372
47.1488;0.8372
47.1776;1.4612
47.2;1.2829
47.2064;1.0155
47.2129;1.1937
47.277;1.1046
47.2802;1.1046
47.3026;1.2829
47.3314;1.0155
47.3346;1.2829
47.3635;1.372
47.4084;1.0155
47.3795;1.2829
47.3571;1.2829
47.402;1.1046
47.3923;1.4612
47.4276;0.8372
47.4212;1.2829
47.3891;1.2829
47.4052;1.1046
47.3475;1.6395
47.3923;1.1046
47.3411;1.2829
47.3186;1.372
47.3603;1.2829
47.3763;1.1937
47.3635;1.2829
47.3539;0.9263
47.3379;1.4612
47.3539;1.4612
47.325;0.9263
47.3411;1.2829
47.3923;1.2829
47.3795;1.0155
47.4757;1.2829
47.4789;1.1046
47.5302;0.8372
47.5302;1.372
47.5173;1.0155
47.5558;1.2829
47.6007;1.372
47.591;1.1046
47.5782;1.372
47.6039;1.1046
47.6487;1.372
47.6327;1.372
47.6199;1.0155
47.6391;1.4612
47.6007;1.0155
47.5975;1.0155
47.6295;1.4612
47.6103;1.1046
47.6007;1.372
47.5622;1.1046
47.6007;0.9263
47.5494;1.1046
47.559;1.0155
47.5718;1.2829
47.5237;1.2829
47.5654;1.1046
47.5526;1.4612
47.5686;0.9263
47.5622;1.0155
47.6007;1.2829
47.6648;1.2829
47.6616;1.2829
47.7192;1.0155
47.7224;1.2829
47.7289;1.2829
47.8058;1.1046
47.809;1.1046
47.8218;1.4612
47.8378;1.2829
47.7898;1.2829
47.8603;1.372
47.8282;1.372
47.8282;1.372
47.793;1.2829
47.8314;1.4612
47.8186;1.0155
47.8346;1.1046
47.8282;1.4612
47.8282;1.0155
47.8186;1.6395
47.8186;1.4612
47.8154;1.2829
47.8314;1.2829
47.7866;1.4612
47.8154;1.2829
47.7737;1.372
47.7801;1.372
47.7705;1.0155
47.793;1.1937
47.8282;1.1937
47.8282;1.2829
47.8282;1.1937
47.8218;1.2829
47.8827;1.0155
47.8891;1.1046
47.9212;1.1046
47.8923;1.372
47.918;1.2829
47.966;1.2829
47.9019;1.0155
47.934;1.372
47.9564;1.372
47.9404;1.4612
47.9788;1.2829
47.9596;1.2829
47.9436;1.372
47.95;1.1046
47.9404;1.6395
47.918;1.0155
47.95;1.2829
47.9051;1.1046
47.9468;1.5503
47.926;1.4612
47.9051;1.372
47.918;1.1046
47.9083;1.4612
47.9212;1.0155
47.9276;1.372
47.9147;1.2829
47.934;1.2829
47.9724;1.372
47.9917;1.2829
47.9821;1.2829
48.0526;1.4612
48.0558;1.372
48.091;1.1046
48.1006;1.6395
48.1135;1.372
48.1487;1.2829
48.1231;1.1046
48.1359;1.4612
48.1487;1.372
48.1487;1.2829
48.1647;1.372
48.1423;1.372
48.1647;1.4612
48.1455;1.4612
48.091;1.0155
48.1327;1.372
48.1135;1.1937
48.1006;1.5503
48.1038;1.2829
48.1327;1.2829
48.1263;1.0155
48.0974;1.4612
48.0878;1.4612
48.0878;1.372
48.075;1.1046
48.0718;1.4612
48.0686;1.2829
48.0878;1.372
48.0974;1.1046
48.1423;1.372
48.1615;1.1046
48.1968;1.2829
48.2577;1.1046
48.2673;1.4612
48.2897;1.372
48.2865;1.2829
48.3122;1.4612
48.3314;1.372
48.357;1.2829
48.3634;1.4612
48.3602;1.372
48.357;1.372
48.3827;1.4612
48.357;1.372
48.3827;1.372
48.3602;1.1937
48.357;1.4612
48.3667;1.2829
48.357;1.4612
48.3346;1.1046
48.3474;1.4612
48.3282;1.4612
48.3314;1.1046
48.3154;1.6395
48.2929;1.4612
48.2929;1.0155
48.2993;1.4612
48.3346;1.2829
48.3667;1.6395
48.3955;0.9263
48.4404;1.2829
48.4596;1.2829
48.4788;1.5503
48.5045;1.1046
48.5141;1.1046
48.5365;1.6395
48.5557;1.2829
48.5654;1.6395
48.5782;1.0155
48.5557;1.4612
48.5686;1.372
48.5878;1.4612
48.5718;1.2829
48.559;1.4612
48.5654;1.2829
48.5461;1.2829
48.5493;1.2829
48.5622;1.6395
48.5365;1.2829
48.5301;1.5503
48.5141;1.372
48.5013;1.2829
48.5461;1.372
48.5045;1.1937
48.5013;1.5503
48.5333;1.372
48.5301;1.372
48.5782;1.4612
48.6519;1.1046
48.6615;1.5503
48.6807;1.372
48.7256;1.5503
48.7224;1.6395
48.7865;1.0155
48.7673;1.4612
48.7897;1.2829
48.8089;1.372
48.8186;1.372
48.8186;1.2829
48.8442;1.4612
48.8442;1.2829
48.8506;1.4612
48.7833;1.372
48.7993;1.372
48.8121;1.4612
48.8218;1.2829
48.8186;1.7286
48.8057;1.2829
48.7961;1.372
48.7993;1.372
48.7833;1.4166
48.7673;1.4612
48.8121;1.6395
48.7609;1.372
48.7513;1.372
48.7352;1.1046
48.748;1.4612
48.7256;1.5503
48.8186;1.372
48.8154;1.4612
48.8442;1.372
48.8762;1.4612
48.8955;1.4612
48.9275;1.372
48.9211;1.7286
48.998;1.5503
48.9884;1.2829
48.998;1.7286
49.0237;1.1046
48.9852;1.4612
49.0301;1.8177
49.0557;1.372
49.0141;1.372
49.0301;1.4612
49.0589;1.372
49.0269;1.372
49.0045;1.9069
48.9852;1.2829
49.0045;1.2829
48.998;2.0154
48.9884;1.2829
49.0141;1.4612
49.0109;1.7286
48.998;1.8177
48.9788;1.4612
48.9564;1.4612
48.9532;1.5503
48.9724;1.372
48.9564;1.4612
48.982;1.2829
48.966;1.2829
49.0269;1.2829
49.0653;1.7286
49.1038;1.4612
49.123;1.2829
49.1711;1.7286
49.1839;1.2829
49.2128;1.2829
49.2192;1.7286
49.2384;1.372
49.2256;1.5503
49.2128;1.7286
49.2416;1.2829
49.2512;1.372
49.2769;2.0154
49.248;1.2829
49.2769;1.4612
49.248;1.6395
49.248;1.7286
49.2288;1.2829
49.2096;1.372
49.2096;1.372
49.1935;1.4612
49.2128;1.7286
49.1871;1.5503
49.1967;1.5503
49.1935;1.2829
49.2288;1.2829
49.2192;1.6395
49.2833;1.7286
49.325;1.0155
49.3378;1.372
49.357;1.8177
49.357;1.2829
49.4339;1.372
49.4339;1.6395
49.4467;1.8177
49.4724;1.372
49.5076;1.5503
49.4852;1.7286
49.4884;1.4612
49.514;1.372
49.4756;1.5503
49.5044;1.4612
49.4692;1.2829
49.4948;1.4612
49.5076;1.2829
49.4788;1.6395
49.482;1.7286
49.4788;1.6395
49.4724;1.2829
49.4564;1.4612
49.4371;1.5503
49.466;1.4612
49.4083;1.5503
49.4467;1.372
49.3987;1.7286
49.3698;1.6395
49.4371;1.4612
49.4339;1.4612
49.4403;1.7286
49.5044;1.4612
49.498;1.6395
49.5557;1.5503
49.591;1.6395
49.6294;1.5503
49.6166;1.6395
49.6166;1.2829
49.6775;1.4612
49.6807;1.6395
49.7031;1.372
49.6967;1.4612
49.6551;1.2829
49.6999;1.6395
49.7063;1.5503
49.716;1.5503
49.6839;1.2829
49.6999;1.2829
49.6487;1.5503
49.6775;1.4612
49.6487;1.6395
49.6519;1.4612
49.6551;1.2829
49.639;1.6395
49.6358;1.4612
49.639;1.372
49.6198;1.6395
49.5878;1.6395
49.6166;1.5503
49.6551;1.4612
49.6519;1.4612
49.6711;1.4612
49.7192;1.2829
49.7224;1.6395
49.7672;1.8177
49.764;1.4612
49.8057;1.4612
49.8153;1.4612
49.8281;1.4612
49.8345;1.6395
49.873;1.5503
49.8377;1.2829
49.8442;1.5503
49.8506;1.4612
49.8538;1.9069
49.8538;1.7286
49.8345;1.4612
49.8249;1.372
49.841;1.6395
49.8474;1.8177
49.8249;1.7286
49.8313;1.372
49.8185;1.2829
49.8281;2.0154
49.8121;1.7286
49.8153;1.5503
49.8121;1.372
49.8025;1.4612
49.7929;1.6395
49.8345;1.372
49.8217;1.8177
49.8281;1.4612
49.8794;1.2829
49.8986;1.5503
49.9243;1.4612
49.9339;1.9069
49.966;1.7286
49.9627;1.5503
49.9756;1.372
50.0012;1.372
50.014;1.7286
50.0044;1.8177
50.0204;1.6395
50.0044;1.5503
50.0044;1.4612
50.0076;1.4612
50.0044;1.6395
50.0204;1.6395
49.9916;1.6395
50.0108;1.6395
50.014;1.2829
49.966;1.4612
49.9948;1.5503
50.0108;2.0154
49.9852;1.6395
49.9595;1.4612
49.9499;1.6395
49.9756;1.7286
49.9499;1.6395
49.9499;1.7286
50.0044;1.5503
49.982;2.0154
50.0301;1.5503
50.0429;1.6395
50.0333;1.5503
50.0621;1.4612
50.0493;2.0154
50.0621;1.372
50.0974;1.372
50.0653;1.6395
50.107;1.4612
50.0974;1.6395
50.1006;1.6395
50.0717;1.6395
50.0749;1.7286
50.0717;1.5503
50.1134;1.5503
50.0621;1.372
50.0557;1.6402
50.1006;1.641
50.0525;1.6417
50.0941;1.5533
50.0365;1.7324
50.0557;1.2874
50.0621;1.5556
50.0717;1.5563
50.0589;1.7354
50.0813;1.9144
50.0461;1.3803
50.0685;1.6485
50.0974;1.4709
50.0749;1.65
50.0813;1.7399
50.1134;1.6515
50.0877;1.8305
50.1262;1.3855
50.107;1.3863
50.107;1.6545
50.1358;1.7444
50.123;2.1211
50.1262;1.835
50.1294;1.7466
50.1262;1.3017
50.1166;1.3024
50.123;1.5706
50.1198;1.8388
50.1006;1.5721
50.1358;1.7511
50.1326;1.6627
50.1102;1.7526
50.1262;1.5751
50.1294;1.5758
50.1278;1.6212
50.1262;1.6665
50.0941;1.8455
50.1038;1.7571
50.1198;1.4013
50.1198;1.9369
50.1038;1.5811
50.1102;1.7601
50.1262;1.4935
50.0621;1.6725
50.107;2.0492
50.0781;1.4957
50.0557;1.4965
50.0461;1.4081
50.0204;1.5871
50.0461;1.677
50.0397;1.5886
50.0493;1.6785
50.0301;1.4118
50.0397;1.68
50.0429;1.6808
50.0268;1.5032
50.0108;1.504
50.0493;1.5939
50.0397;1.8621
50.0108;1.6845
50.0461;1.6853
50.0365;1.5969
50.0204;1.3302
50.0653;1.7767
50.0108;1.9557
50.0365;1.7782
50.0493;1.6898
50.0365;1.4231
50.0685;1.4238
50.0397;1.6029
50.0589;1.7819
50.0461;1.6935
50.0974;1.8726
50.0653;1.6059
50.0365;1.4284
50.0493;1.5182
50.0204;1.8756
50.0012;1.8763
49.998;1.7879
49.9852;1.343
49.9724;1.522
49.9852;1.7902
49.9788;1.8801
49.9531;1.8808
49.982;1.4359
49.9595;1.7932
49.9916;1.7048
49.9724;1.7055
49.9595;1.9737
49.9595;1.5288
49.9916;1.7078
49.9884;1.352
49.9692;1.7093
49.9563;1.71
49.9884;1.4434
49.982;1.7115
49.966;2.1774
50.0172;1.6239
49.982;1.6247
49.998;1.2688
50.0108;1.4479
49.982;1.7161
49.9595;1.8951
49.9627;1.6284
49.9435;1.3617
49.982;1.6299
49.9563;1.3632
49.9692;1.8097
49.9435;1.9887
49.9403;1.3655
49.966;1.5445
49.9595;1.7236
49.9339;1.8135
49.9467;1.5468
49.9724;1.815
49.9563;1.6374
49.9435;1.8165
49.9788;1.4606
49.9467;1.4614
49.9051;1.6404
49.9275;1.8195
49.9627;1.9094
49.9724;1.6427
49.9756;1.4651
49.9275;1.4659
49.9499;1.5558
49.9595;1.5565
49.9563;1.4682
49.9563;1.6472
49.9627;1.4697
49.9211;1.6487
49.9692;2.2037
49.982;1.7393
49.9724;1.7401
49.9563;1.3843
49.9435;1.4742
49.9531;1.8315
49.982;1.8322
49.9403;1.9221
49.9788;1.6554
49.9724;1.3888
49.9307;1.6569
49.9339;1.5686
49.9403;1.8367
49.9275;1.6592
49.9083;1.4817
49.9307;1.7498
49.9019;1.6615
49.9115;1.9296
49.9275;1.8412
49.9179;1.5746
49.9115;1.9319
49.9083;1.4869
49.9371;1.7551
49.9435;1.845
49.9115;1.4892
49.9115;1.5791
49.9339;1.4015
49.9467;1.5806
49.9403;1.4922
49.9211;1.8495
49.9403;1.4937
49.9403;1.7619
49.9403;1.5843
49.9627;1.8525
49.9403;1.7641
49.9692;2.0323
49.9051;1.6765
49.9307;1.6772
49.9339;1.5888
49.9147;1.6787
49.9051;1.5903
49.9403;2.0368
49.8954;1.5027
49.9147;1.5926
49.9019;1.4151
49.8954;1.5049
49.873;2.0406
49.8954;1.7739
49.9179;1.7746
49.889;1.8645
49.8954;1.5087
49.9019;1.7769
49.9083;1.6885
49.8986;1.8675
49.9051;1.69
49.8922;1.6016
49.8698;1.7806
49.8954;1.6031
49.9051;1.693
49.9243;1.6937
49.9051;1.7836
49.9083;1.7844
49.9275;1.4286
49.8954;1.4293
49.8954;1.6975
49.9211;1.9657
49.9179;1.9664
49.9115;1.6998
49.8986;1.4331
49.9211;1.7904
49.9179;1.7911
49.9147;1.9702
49.9275;1.4361
49.9307;1.7043
49.9307;1.705
49.9339;1.884
49.9371;1.7957
49.9115;1.7073
49.9339;1.7972
49.9403;1.5305
49.9371;1.8878
49.9595;1.9777
49.9467;1.8002
49.9339;1.6226
49.9515;1.7125
49.9692;1.8024
49.9595;1.8032
49.9724;1.6256
49.966;1.983
49.9371;1.8946
49.966;1.9845
49.9435;1.8069
49.9371;1.5402
49.9467;1.7193
49.9339;1.9875
49.9435;1.8099
49.9371;1.6324
49.9499;1.4549
49.9275;1.9013
49.9531;1.8129
49.9275;2.0811
49.9499;1.6361
49.9339;1.4586
